 0.14975E-16 0.31702E-18 0.00000E+00    35033     1700    3      550 0.367E+20 0.41692E-22  0.14975E-16  0.26960E-19  0.26960E-19      550
   1    0.13818E-16    0.38455E-17    0.19678E+02    0.10954E-13    0.13818E-16
   2    0.14547E-16    0.12700E-17    0.87304E+01    0.59006E-14    0.14547E-16
   3    0.15009E-16    0.32852E-18    0.30955E+01    0.93871E-15    0.15009E-16
