0.21124E-16 0.21991E-18 0.00000E+01 310071 0 0 4289 0.21930E+21 0.00000E+01 0.21124E-16 0.00000E+01 0.00000E+01 0
1 1.4727e-17 5.5936e-19 5.3716 2.9698e-15 1.4727e-17
2 1.6886e-17 1.7708e-18 20.973 7.0414e-14 1.6886e-17
3 1.6912e-17 1.3491e-19 2.2563 1.1772e-15 1.6912e-17
4 2.7293e-17 3.5074e-18 18.174 3.4402e-14 2.7293e-17
5 2.5705e-17 8.0648e-19 6.2749 7.991e-15 2.5705e-17
6 2.5379e-17 2.7952e-19 3.1152 3.7467e-15 2.5379e-17
