 0.14213E-17 0.23374E-19 0.00000E+00    31036     1621    5     1088 0.766E+21 0.89728E-23  0.14213E-17  0.12930E-20  0.12930E-20     1088
   3    0.13712E-17    0.10642E-18    0.49082E+01    0.12792E-15    0.13712E-17
   4    0.13477E-17    0.51148E-19    0.33945E+01    0.12172E-15    0.13477E-17
   5    0.14356E-17    0.22319E-19    0.19664E+01    0.61955E-16    0.14356E-17
