 0.25427E-16 0.26338E-18 0.00000E+00   155037     6689    5     1788 0.703E+20 0.17624E-22  0.25427E-16  0.14078E-19  0.14078E-19     1788
   3    0.27293E-16    0.35074E-17    0.18174E+02    0.34402E-13    0.27293E-16
   4    0.25705E-16    0.80648E-18    0.62749E+01    0.79910E-14    0.25705E-16
   5    0.25379E-16    0.27952E-18    0.31152E+01    0.37467E-14    0.25379E-16
