 0.43275E-16 0.27470E-18 0.00000E+00   635032    29020    7     1837 0.424E+20 0.75262E-23  0.43275E-16  0.23335E-19  0.23335E-19     1837
   5    0.42006E-16    0.15194E-17    0.10231E+02    0.47505E-13    0.42006E-16
   6    0.43265E-16    0.43287E-18    0.40020E+01    0.87914E-14    0.43265E-16
   7    0.43351E-16    0.36557E-18    0.47703E+01    0.90378E-13    0.43351E-16
