 0.43053E-16 0.25473E-18 0.00000E+00   635035    24531    7     6716 0.156E+21 0.74673E-23  0.43053E-16  0.63464E-20  0.63464E-20     6716
   5    0.40465E-16    0.37348E-17    0.26105E+02    0.17794E-12    0.40465E-16
   6    0.43530E-16    0.81716E-18    0.75089E+01    0.17273E-13    0.43530E-16
   7    0.43012E-16    0.26877E-18    0.35348E+01    0.39908E-14    0.43012E-16
