0.35955E-16 0.14847E-18 0.00000E+01 790068 0 0 14541 0.42700E+21 0.00000E+01 0.35955E-16 0.00000E+01 0.00000E+01 0
1 4.0465e-17 3.7348e-18 26.105 1.7794e-13 4.0465e-17
2 4.353e-17 8.1716e-19 7.5089 1.7273e-14 4.353e-17
3 4.3012e-17 2.6877e-19 3.5348 3.9908e-15 4.3012e-17
4 2.8661e-17 1.0243e-18 5.0541 7.0813e-15 2.8661e-17
5 2.9095e-17 9.9807e-19 6.8609 3.7612e-14 2.9095e-17
6 2.8855e-17 1.5621e-19 1.5312 6.6486e-16 2.8855e-17
