 0.28857E-16 0.15261E-18 0.00000E+00   155033     7828    5     7825 0.271E+21 0.20038E-22  0.28857E-16  0.36510E-20  0.36510E-20     7825
   3    0.28661E-16    0.10243E-17    0.50541E+01    0.70813E-14    0.28661E-16
   4    0.29095E-16    0.99807E-18    0.68609E+01    0.37612E-13    0.29095E-16
   5    0.28855E-16    0.15621E-18    0.15312E+01    0.66486E-15    0.28855E-16
