0.43231E-16 0.16204E-18 0.00000E+01 1910069 0 0 23827 0.55000E+21 0.00000E+01 0.43231E-16 0.00000E+01 0.00000E+01 0
1 4.7006e-17 3.607e-18 30.694 5.0494e-13 4.7006e-17
2 4.4088e-17 3.4024e-19 4.3655 1.9991e-14 4.4088e-17
3 4.3287e-17 1.2502e-19 2.3106 5.2129e-15 4.3287e-17
4 5.2889e-17 6.5699e-18 35.135 2.5948e-13 5.2889e-17
5 4.3446e-17 7.3107e-19 6.7309 2.3025e-14 4.3446e-17
6 4.3012e-17 2.3589e-19 3.1024 7.4013e-15 4.3012e-17
